Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction_hidden[1]	extinction_hidden[2]	extinction_hidden_sd	extinction_hidden_unormalized[1]	extinction_hidden_unormalized[2]	extinction_observed[1]	extinction_observed[2]	extinction_observed[3]	hidden_rate	R[1]	R[2]	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	rate_category_prior[5]	rate_category_prior[6]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation[5]	speciation[6]	speciation_hidden[1]	speciation_hidden[2]	speciation_hidden_sd	speciation_hidden_unormalized[1]	speciation_hidden_unormalized[2]	speciation_observed[1]	speciation_observed[2]	speciation_observed[3]	transition_rates[1]	transition_rates[2]	transition_rates[3]	transition_rates[4]	transition_rates[5]	transition_rates[6]
4000	-4021.377	-4052.141	30.76343	1.2547e-06	0.0574889	0.000535932	1.95213e-06	0.0894446	0.000833835	0.782516	1.21748	0.3276757	0.801706	1.24734	1.60341e-06	0.0734668	0.000684884	0.0003069187	0.000306919	0.000306919	0.0585031	0.232888	0.296729	0.0932546	0.127917	0.190708	0.0320983	0.120475	0.0590149	0.0709626	0.266345	0.130469	0.6229	1.3771	0.5881112	0.672553	1.48687	0.0515304	0.19341	0.0947422	4.55225e-05	0.00510686	0.00430767	0.00286381	0.0094282	0.00979321
4100	-4022.656	-4054.305	31.6492	0.000146238	0.101859	9.36561e-05	0.000235536	0.164058	0.000150846	0.766096	1.2339	0.3533274	0.787954	1.26911	0.000190887	0.132958	0.000122251	0.0002703274	0.000270327	0.000270327	0.140925	0.0328695	0.540174	0.173216	0.0740674	0.038748	0.0320231	0.138118	0.0535904	0.0786688	0.339306	0.131652	0.578599	1.4214	0.6662735	0.638014	1.56736	0.0553459	0.238712	0.0926209	0.00121394	0.00122326	0.00525821	0.00744462	0.00696938	0.00565292
4200	-4018.035	-4051.398	33.36301	1.33089e-06	0.0319382	0.000162639	1.73686e-06	0.0416805	0.00021225	0.867665	1.13234	0.1973577	0.875364	1.14238	1.53388e-06	0.0368094	0.000187444	0.0002954947	0.000295495	0.000295495	0.0478911	0.0602663	0.709131	0.0303073	0.0686263	0.0837778	0.0332654	0.0839914	0.0502017	0.0958164	0.241926	0.144599	0.515416	1.48458	0.7842344	0.589219	1.69716	0.0645409	0.162958	0.0974004	0.000321958	0.00353907	0.0102812	0.00300608	0.0057388	0.00808418
4300	-4020.378	-4054.616	34.23795	0.000834428	0.00627496	1.40684e-06	0.00108871	0.00818719	1.83556e-06	0.867777	1.13222	0.1971882	0.875464	1.14225	0.00096157	0.00723108	1.6212e-06	0.0001115048	0.000111505	0.000111505	0.162075	0.19872	0.162158	0.0119862	0.112348	0.352712	0.0299455	0.0802834	0.05078	0.203814	0.546422	0.345617	0.256208	1.74379	1.421688	0.383309	2.60886	0.11688	0.313353	0.198199	0.000262627	0.0020659	0.00424221	0.00690188	0.00933806	0.00528592
4400	-4014.592	-4048.717	34.1253	1.2419e-05	0.066536	9.03896e-05	1.5473e-05	0.0828981	0.000112618	0.890506	1.10949	0.162989	0.895893	1.1162	1.3946e-05	0.0747171	0.000101504	8.778739e-05	8.77874e-05	8.77874e-05	0.117776	0.485124	0.0845868	0.000300932	0.308693	0.00351998	0.0331391	0.113816	0.0459703	0.145447	0.499538	0.201763	0.371128	1.62887	1.096457	0.477329	2.09499	0.0892931	0.306677	0.123866	0.000976622	0.00178145	0.0042588	0.0104651	0.00738262	0.00267678
4500	-4022.883	-4052.762	29.87944	0.0153961	0.0504538	2.63579e-05	0.0164592	0.0539376	2.81779e-05	0.966627	1.03337	0.04949709	0.967166	1.03395	0.0159277	0.0521957	2.72679e-05	0.000144473	0.000144473	0.000144473	0.390603	0.196788	0.276591	0.073426	0.0262667	0.0363255	0.0405507	0.102171	0.0486268	0.164204	0.413728	0.196907	0.39609	1.60391	1.036752	0.496944	2.0123	0.102377	0.25795	0.122767	0.00101533	0.00127269	0.00360011	0.00954575	0.00895185	0.00249845
4600	-4028.488	-4046.941	18.45234	3.46666e-05	0.0720106	0.000712565	0.000103807	0.215631	0.00213373	0.500697	1.4993	0.8130255	0.577887	1.73044	6.92366e-05	0.143821	0.00142315	0.0001263048	0.000126305	0.000126305	0.325555	0.165673	0.122192	0.0383139	0.279547	0.0687186	0.0299661	0.116845	0.0537632	0.115797	0.451523	0.207756	0.411161	1.58884	1.002072	0.508705	1.96578	0.0728818	0.284184	0.13076	5.17572e-05	0.00358961	0.0048204	0.010105	0.0139648	0.00269626
4700	-4027.644	-4062.477	34.83287	0.000267772	0.0483622	0.000157839	0.000578513	0.104485	0.000341008	0.632817	1.36718	0.5710441	0.680339	1.46985	0.000423142	0.0764237	0.000249423	0.001155015	0.00115501	0.00115501	0.0165149	0.236633	0.118216	0.235304	0.258594	0.134739	0.0356839	0.116277	0.0563046	0.0737361	0.240271	0.116346	0.652238	1.34776	0.5380302	0.695659	1.43749	0.05471	0.178274	0.0863252	0.000205801	0.00239705	0.00482401	0.00140764	0.00751989	0.00751342
4800	-4020.77	-4059.729	38.95917	1.00569e-06	0.00962573	0.000824136	1.3382e-06	0.0128083	0.00109662	0.858138	1.14186	0.2117538	0.866905	1.15353	1.17194e-06	0.011217	0.000960378	0.0002371645	0.000237165	0.000237165	0.0244108	0.011273	0.0984294	0.016228	0.615105	0.234554	0.025555	0.0684052	0.0531116	0.0833833	0.223199	0.173298	0.469164	1.53084	0.8766746	0.553603	1.80635	0.0544691	0.145802	0.113205	0.000488549	0.000562409	0.00784736	0.0024144	0.0103147	0.00492767
4900	-4018.904	-4055.035	36.13116	2.48797e-05	0.0531453	1.19032e-06	9.96273e-05	0.212812	4.76645e-06	0.399652	1.60035	1.028468	0.499728	2.00109	6.22535e-05	0.132979	2.97838e-06	0.000113573	0.000113573	0.000113573	0.0535804	0.31931	0.197502	0.332323	0.0883053	0.00897948	0.0271954	0.0974121	0.0567539	0.103614	0.371137	0.216231	0.415803	1.5842	0.9915795	0.512318	1.95191	0.0654045	0.234274	0.136492	0.000365587	0.00390807	0.00426027	0.00279652	0.00672672	0.00841281
5000	-4016.632	-4055.655	39.02218	3.85368e-06	0.00873783	1.90517e-06	8.48016e-06	0.0192279	4.1924e-06	0.624895	1.3751	0.5846655	0.674117	1.48342	6.16692e-06	0.0139829	3.04878e-06	0.00023219	0.00023219	0.00023219	0.00741005	0.0383346	0.689782	0.18106	0.00579141	0.0776224	0.0265112	0.0739168	0.057635	0.135621	0.378129	0.294838	0.327032	1.67297	1.210023	0.442131	2.26177	0.0810661	0.226023	0.176236	0.000622767	0.00101057	0.00784769	0.00616049	0.00756171	0.00437688
5100	-4016.517	-4049.561	33.04412	3.00455e-06	0.0356707	2.7161e-05	4.59749e-06	0.0545824	4.1561e-05	0.79046	1.20954	0.3153352	0.808406	1.237	3.80102e-06	0.0451265	3.4361e-05	0.0001279636	0.000127964	0.000127964	0.00107686	0.241801	0.104368	0.258575	0.197213	0.196967	0.0306406	0.0875727	0.0536502	0.168771	0.482359	0.29551	0.307309	1.69269	1.264822	0.426088	2.34693	0.099706	0.284966	0.17458	2.97601e-05	0.00438941	0.00584684	0.00363745	0.00705959	0.00887574
5200	-4021.637	-4049.65	28.01349	4.0923e-05	0.0457006	3.82016e-05	9.32305e-05	0.104115	8.70307e-05	0.610092	1.38991	0.6103753	0.662528	1.50937	6.70768e-05	0.0749078	6.26162e-05	0.0001521526	0.000152153	0.000152153	0.122691	0.062608	0.332736	0.262627	0.0270744	0.192264	0.0370283	0.0920381	0.058965	0.253048	0.628981	0.402962	0.2553	1.7447	1.424705	0.38253	2.61418	0.145038	0.360509	0.230963	0.000336599	0.00288079	0.00821594	0.000991311	0.00748347	0.00943698
5300	-4022.8	-4057.452	34.65211	3.3517e-06	0.0209786	0.000808241	4.05985e-06	0.025411	0.000979007	0.904453	1.09555	0.1420914	0.90861	1.10058	3.70578e-06	0.0231948	0.000893624	0.000353154	0.000353154	0.000353154	0.28381	0.0437513	0.429139	0.193474	0.0219094	0.0279165	0.0297227	0.0875688	0.0583151	0.170612	0.502656	0.334736	0.29673	1.70327	1.29541	0.417387	2.39586	0.100167	0.295112	0.196526	0.00160414	0.0050074	0.00330201	0.00100416	0.0104821	0.00507093
5400	-4018.251	-4046.055	27.80405	4.60198e-06	0.0462853	1.27949e-05	8.18443e-06	0.0823165	2.27552e-05	0.719824	1.28018	0.4268017	0.749857	1.33359	6.39321e-06	0.0643009	1.77751e-05	0.0002034403	0.00020344	0.00020344	0.0170254	0.556814	0.222711	0.154051	0.0348653	0.014534	0.0267534	0.0994193	0.0519512	0.149538	0.555706	0.290382	0.303512	1.69649	1.2757	0.422973	2.36422	0.0881459	0.327563	0.171167	0.00238446	0.00126624	0.00762382	0.00869676	0.0105266	0.00296909
5500	-4020.601	-4063.237	42.63592	1.14595e-06	0.0199657	1.17969e-06	2.58478e-06	0.0450344	2.6609e-06	0.614329	1.38567	0.6029803	0.665841	1.50186	1.86537e-06	0.0325001	1.9203e-06	0.000604221	0.000604221	0.000604221	0.0628836	0.00803458	0.615645	0.0765207	0.0371689	0.199747	0.0266229	0.0711773	0.0570976	0.157786	0.421846	0.3384	0.288738	1.71126	1.319121	0.410765	2.43448	0.0922045	0.246512	0.197749	0.00131375	0.000124262	0.00277282	0.00351688	0.0114534	0.00545565
5600	-4025.444	-4052.852	27.40806	0.000254944	0.0820937	0.00435971	0.00041938	0.135043	0.00717168	0.756147	1.24385	0.3689709	0.779684	1.28257	0.000337162	0.108568	0.00576569	9.078135e-05	9.07813e-05	9.07813e-05	0.234158	0.115162	0.245716	0.185002	0.189596	0.0303659	0.0315607	0.1253	0.0525283	0.151668	0.602144	0.25243	0.344495	1.65551	1.163682	0.456169	2.19217	0.0916146	0.363722	0.152479	0.000297769	0.00228799	0.00486932	0.00856519	0.00548001	0.00469313
5700	-4014.983	-4057.217	42.23384	1.08901e-05	0.0517404	6.53313e-06	1.15343e-05	0.0548013	6.91961e-06	0.971271	1.02873	0.04260568	0.971672	1.02915	1.12122e-05	0.0532709	6.72637e-06	5.850327e-05	5.85033e-05	5.85033e-05	0.465387	0.0458621	0.396893	0.0310303	0.0356287	0.0251991	0.0349136	0.115542	0.0514431	0.0827598	0.273882	0.121941	0.593399	1.4066	0.6397912	0.649513	1.53962	0.0588367	0.194712	0.0866922	0.000908096	0.00231716	0.00560784	0.00222149	0.00705465	0.00744282
5800	-4019.808	-4049.146	29.33836	6.81951e-05	0.0416026	0.00135708	8.39338e-05	0.0512041	0.00167028	0.896544	1.10346	0.1539355	0.90138	1.10941	7.60645e-05	0.0464033	0.00151368	0.0001289468	0.000128947	0.000128947	0.0589816	0.329597	0.0616969	0.104047	0.101577	0.344102	0.0303534	0.0940502	0.0520872	0.129108	0.400043	0.221553	0.380698	1.6193	1.073215	0.484871	2.0624	0.0797309	0.247047	0.13682	0.000425402	0.00129964	0.00669173	0.00947595	0.00687675	0.00361407
5900	-4017.393	-4053.972	36.57866	2.0232e-06	0.102972	4.87755e-05	3.04252e-06	0.154851	7.33493e-05	0.798781	1.20122	0.3024544	0.81546	1.2263	2.53286e-06	0.128912	6.10624e-05	0.000138719	0.000138719	0.000138719	0.065099	0.146643	0.159632	0.20257	0.0154545	0.410602	0.0339824	0.137624	0.0532367	0.15769	0.638624	0.247037	0.354588	1.64541	1.13774	0.464221	2.15415	0.0958363	0.388124	0.150137	0.000625053	0.00458348	0.00406854	0.00156315	0.00721814	0.00820968
6000	-4017.62	-4048.897	31.27692	6.65347e-05	8.61168e-05	1.46033e-05	6.85596e-05	8.87376e-05	1.50477e-05	0.985011	1.01499	0.02222385	0.985122	1.0151	6.75471e-05	8.74272e-05	1.48255e-05	0.0003207031	0.000320703	0.000320703	0.106232	0.172496	0.1841	0.0237369	0.0269781	0.486458	0.0300091	0.0659582	0.0496636	0.154325	0.339197	0.2554	0.325595	1.67441	1.213924	0.44097	2.26773	0.0921671	0.202578	0.152532	7.06135e-06	0.00386276	0.00940262	0.0133524	0.00796911	0.000520272
6100	-4014.319	-4047.749	33.43069	7.88487e-06	0.049115	1.05347e-06	1.24636e-05	0.0776358	1.66521e-06	0.774986	1.22501	0.3394146	0.795383	1.25726	1.01742e-05	0.0633754	1.35934e-06	8.913385e-05	8.91338e-05	8.91338e-05	0.329383	0.064174	0.0755662	0.197701	0.0780188	0.255158	0.0337938	0.0972423	0.0538932	0.182193	0.524265	0.290556	0.312924	1.68708	1.248938	0.430678	2.32192	0.107994	0.310754	0.172225	0.000629489	0.00434999	0.00554919	0.0103822	0.00681398	0.00319182
6200	-4028.814	-4054.938	26.12369	4.98197e-05	0.0341877	2.23168e-05	0.000208539	0.143106	9.34154e-05	0.385663	1.61434	1.061334	0.488772	2.04594	0.00012918	0.0886466	5.78661e-05	0.0003421259	0.000342126	0.000342126	0.158774	0.162762	0.272054	0.0876379	0.101314	0.217458	0.0349057	0.09383	0.0527493	0.314016	0.844107	0.47454	0.200077	1.79992	1.628487	0.333405	2.99936	0.174461	0.468969	0.263645	0.00109376	0.00191911	0.00676441	0.00499459	0.00767172	0.00628912
6300	-4029.951	-4064.534	34.58309	0.00407092	0.0175438	0.00506044	0.00888367	0.0382845	0.011043	0.628491	1.37151	0.5784713	0.67694	1.47724	0.00647729	0.0279142	0.00805173	0.0002070031	0.000207003	0.000207003	0.0702895	0.041468	0.199856	0.322335	0.0297441	0.336307	0.0347211	0.0817866	0.0598946	0.191924	0.452082	0.331073	0.306392	1.69361	1.26744	0.425336	2.35108	0.113322	0.266934	0.195484	6.0457e-05	0.00127512	0.00349457	0.00105691	0.00769139	0.00497599
6400	-4027.475	-4055.376	27.90136	0.00411748	0.015274	0.00125574	0.00520624	0.0193128	0.00158779	0.883227	1.11677	0.1739212	0.889311	1.12447	0.00466186	0.0172934	0.00142176	0.0001298401	0.00012984	0.00012984	0.0504596	0.238443	0.305543	0.280421	0.0312447	0.093888	0.0300618	0.0759409	0.0521834	0.145892	0.368547	0.25325	0.3417	1.6583	1.170969	0.453933	2.20297	0.0879772	0.222244	0.152717	0.000250481	0.00423805	0.00630528	0.00271773	0.00700627	0.00638056
6500	-4025.288	-4048.473	23.1846	4.66641e-06	0.03226	0.000258672	7.04241e-06	0.0486859	0.00039038	0.797076	1.20292	0.3050896	0.814012	1.22848	5.85441e-06	0.0404729	0.000324526	0.0002148442	0.000214844	0.000214844	0.172356	0.369174	0.130246	0.160188	0.0553399	0.112696	0.0420936	0.0858907	0.0438274	0.33966	0.693066	0.35365	0.220528	1.77947	1.547874	0.352035	2.84063	0.190877	0.389478	0.198739	0.0024737	0.0033612	0.00581215	0.0126371	0.00849458	0.00137948
6600	-4029.334	-4053.901	24.5674	0.000300992	0.0235473	3.75191e-05	0.00100075	0.0782905	0.000124744	0.462447	1.53755	0.8906117	0.548423	1.82341	0.000650869	0.0509189	8.11317e-05	0.000143084	0.000143084	0.000143084	0.0950673	0.0185407	0.188686	0.240671	0.312925	0.144111	0.0301935	0.0994419	0.0559809	0.204709	0.674206	0.379545	0.257073	1.74293	1.418822	0.384051	2.60382	0.117451	0.386824	0.217763	0.000572734	0.00449439	0.00596948	0.0015535	0.00942127	0.00813638
6700	-4019.167	-4051.34	32.17284	9.39443e-06	0.0503952	0.00107688	1.06225e-05	0.0569832	0.00121766	0.938646	1.06135	0.09107734	0.940418	1.06336	1.00085e-05	0.0536892	0.00114727	0.0001907777	0.000190778	0.000190778	0.0678463	0.396233	0.37962	0.0307255	0.0161636	0.109411	0.0339891	0.0961784	0.0569293	0.192679	0.545222	0.322724	0.299901	1.7001	1.286149	0.420003	2.38094	0.113334	0.3207	0.189827	0.00123062	0.00326268	0.00414423	0.0040412	0.00739733	0.00680849
6800	-4017.767	-4054.352	36.58455	1.02457e-06	0.111332	1.02188e-06	4.20511e-06	0.456936	4.19407e-06	0.391829	1.60817	1.046738	0.493608	2.0259	2.61484e-06	0.284134	2.60797e-06	0.0002024623	0.000202462	0.000202462	0.11936	0.529425	0.0241323	0.230036	0.0904763	0.00657054	0.0213311	0.152328	0.0492176	0.0725463	0.518062	0.167387	0.454446	1.54555	0.907397	0.542249	1.84417	0.0469387	0.335195	0.108302	0.000385186	0.00133429	0.00339394	0.010102	0.0108038	0.00221135
6900	-4025.579	-4051.281	25.70216	0.00672404	0.0848705	1.61895e-05	0.0170315	0.214971	4.10068e-05	0.566103	1.4339	0.6889468	0.628331	1.59152	0.0118778	0.149921	2.85981e-05	4.975841e-05	4.97584e-05	4.97584e-05	0.0231968	0.452547	0.0251877	0.0392709	0.441545	0.0182526	0.0366205	0.125502	0.0576363	0.116021	0.397615	0.182604	0.479823	1.52018	0.8548423	0.561815	1.77994	0.0763209	0.261558	0.12012	0.00193638	0.000739885	0.003685	0.00763903	0.0103793	0.00482017
7000	-4013.866	-4051.489	37.623	3.09005e-06	0.0712456	3.02924e-06	5.02042e-06	0.115753	4.92161e-06	0.761991	1.23801	0.3597722	0.784536	1.27464	4.05523e-06	0.0934993	3.97543e-06	0.0002531178	0.000253118	0.000253118	0.10491	0.0700067	0.00267853	0.122638	0.629399	0.0703681	0.0316956	0.116786	0.0528059	0.125343	0.46184	0.208825	0.403668	1.59633	1.019194	0.502864	1.98861	0.0785192	0.289313	0.130815	0.000873285	0.00262817	0.00353786	0.00851033	0.0079112	0.00443922
7100	-4021.493	-4053.958	32.46457	4.17227e-05	0.0585862	0.000455379	6.21422e-05	0.0872587	0.000678245	0.803404	1.1966	0.2953185	0.819395	1.22041	5.19324e-05	0.0729225	0.000566812	0.0002546638	0.000254664	0.000254664	0.0587934	0.364597	0.0295934	0.227644	0.228573	0.0907997	0.0352835	0.106564	0.0480254	0.17168	0.518514	0.233679	0.340963	1.65904	1.172901	0.453341	2.20584	0.103482	0.312539	0.140852	0.00154411	0.00267122	0.00496228	0.00864914	0.00532669	0.00268446
7200	-4017.011	-4059.867	42.85556	2.4438e-06	0.00519155	2.96051e-06	4.73511e-06	0.0100592	5.7363e-06	0.680827	1.31917	0.4903351	0.718402	1.39198	3.58946e-06	0.00762535	4.3484e-06	0.0001875357	0.000187536	0.000187536	0.279271	0.0141244	0.147131	0.220235	0.161392	0.177847	0.026673	0.078481	0.0595213	0.154021	0.453181	0.3437	0.295229	1.70477	1.299824	0.416147	2.403	0.0903469	0.265831	0.201611	0.000684708	0.00423914	0.00392645	0.00109263	0.00998534	0.00505479
7300	-4020.07	-4049.386	29.31598	4.83916e-07	0.023484	8.44456e-06	4.76432e-06	0.231208	8.31395e-05	0.184411	1.81559	1.695354	0.318702	3.13773	2.62412e-06	0.127346	4.5792e-05	0.0001316735	0.000131674	0.000131674	0.0515686	0.0286583	0.496066	0.122185	0.225037	0.0764856	0.0313261	0.0741167	0.0559394	0.14809	0.350377	0.264446	0.349201	1.6508	1.151514	0.459928	2.17425	0.0897079	0.212247	0.160193	0.000185082	0.00407384	0.00789801	0.00194737	0.0100353	0.00654362
7400	-4025.136	-4048.463	23.3269	6.14929e-06	0.01794	0.00232208	1.33653e-05	0.038992	0.00504696	0.630225	1.36977	0.5754897	0.678303	1.47427	9.75728e-06	0.028466	0.00368452	0.0001749355	0.000174935	0.000174935	0.044349	0.275682	0.130999	0.0553177	0.0571116	0.436541	0.0333934	0.0897751	0.054921	0.187246	0.503393	0.307956	0.302697	1.6973	1.27805	0.422303	2.36797	0.11032	0.296584	0.181439	0.00133899	0.00279418	0.00745799	0.0110413	0.00788776	0.00227964
7500	-4015.365	-4050.159	34.79393	1.13895e-05	0.0120485	5.00894e-06	1.64534e-05	0.0174054	7.23598e-06	0.818126	1.18187	0.2726808	0.832002	1.20192	1.39214e-05	0.0147269	6.12246e-06	0.0002909768	0.000290977	0.000290977	0.228405	0.364466	0.0345733	0.0520725	0.215038	0.105445	0.0283981	0.0727001	0.0533936	0.0979277	0.250698	0.184122	0.449601	1.5504	0.9176621	0.538508	1.85698	0.0631629	0.161699	0.118758	2.72194e-05	0.000588761	0.00484043	0.0144262	0.00923355	0.0019955
7600	-4031.849	-4054.434	22.58584	0.00163678	0.0366319	0.000532893	0.00624253	0.139711	0.0020324	0.415463	1.58454	0.9923456	0.512053	1.95292	0.00393966	0.0881712	0.00128265	0.0001622269	0.000162227	0.000162227	0.192586	0.30554	0.175863	0.219232	0.00270589	0.104072	0.0432573	0.0886063	0.0516717	0.132509	0.271426	0.158285	0.492213	1.50779	0.8298769	0.571356	1.75022	0.0878834	0.180016	0.104978	0.000891142	0.00411493	0.00815658	0.00679866	0.00606831	0.00370361
7700	-4024.674	-4060.354	35.67997	0.000847001	0.0110618	9.07045e-07	0.00323517	0.0422513	3.46452e-06	0.414975	1.58502	0.9934443	0.511674	1.95437	0.00204109	0.0266566	2.18578e-06	0.0005052655	0.000505265	0.000505265	0.0531335	0.180272	0.126561	0.19114	0.136835	0.312059	0.0415062	0.0664923	0.0545817	0.14315	0.229324	0.188246	0.449551	1.55045	0.9177689	0.538469	1.85712	0.0923283	0.147908	0.121414	0.000305824	0.00609771	0.00455449	0.000451426	0.00666152	0.00746583
7800	-4032.139	-4053.217	21.0777	0.00747996	0.0966365	0.000650904	0.0269956	0.348766	0.00234915	0.433928	1.56607	0.95142	0.526385	1.89975	0.0172378	0.222701	0.00150003	5.008311e-05	5.00831e-05	5.00831e-05	0.254287	0.150627	0.120004	0.11595	0.192086	0.167046	0.0299669	0.138725	0.0488985	0.110959	0.513657	0.181057	0.425287	1.57471	0.9704113	0.519685	1.92424	0.0704627	0.326191	0.114978	0.000153971	0.00285126	0.00443227	0.00654362	0.0106673	0.00390235
7900	-4024.62	-4050.353	25.73333	0.000255251	0.0660719	0.00225503	0.000415444	0.107538	0.00367026	0.761154	1.23885	0.361087	0.783841	1.27577	0.000335348	0.0868049	0.00296265	4.090995e-05	4.09099e-05	4.09099e-05	0.240945	0.254665	0.156651	0.216465	0.000433119	0.130842	0.0384366	0.104471	0.054027	0.147733	0.401541	0.207655	0.41292	1.58708	0.9980853	0.510075	1.9605	0.0930848	0.253006	0.130841	0.000712715	0.00340274	0.00461945	0.00880376	0.00794032	0.00334975
8000	-4034.245	-4068.431	34.18564	0.00257954	0.133196	0.000100849	0.00408216	0.210785	0.000159595	0.774439	1.22556	0.340268	0.794925	1.25798	0.00333085	0.171991	0.000130222	0.0007657853	0.000765785	0.000765785	0.133416	0.0142682	0.186108	0.299196	0.0696979	0.297313	0.0336761	0.16949	0.0572967	0.100272	0.504663	0.170603	0.502824	1.49718	0.8088298	0.579524	1.72555	0.0669739	0.337077	0.11395	0.00148272	0.00237078	0.00342583	0.00125448	0.00719861	0.00640231
8100	-4022.059	-4052.701	30.64221	0.000874812	0.0324312	3.58942e-05	0.000945177	0.0350398	3.87814e-05	0.961337	1.03866	0.05734972	0.962057	1.03944	0.000909995	0.0337355	3.73378e-05	0.0003224628	0.000322463	0.000322463	0.00104682	0.454654	0.106333	0.152699	0.194684	0.0905828	0.0276441	0.101161	0.0565967	0.118983	0.435405	0.243598	0.377067	1.62293	1.08198	0.482013	2.07463	0.0733136	0.268283	0.150097	4.83036e-07	0.00287218	0.00832132	0.00190207	0.00900793	0.00631173
8200	-4020.573	-4055.439	34.86585	8.70499e-06	0.0723446	4.95392e-05	1.65793e-05	0.137785	9.43509e-05	0.68857	1.31143	0.4775876	0.724605	1.38006	1.26421e-05	0.105065	7.19451e-05	0.000424601	0.000424601	0.000424601	0.185789	0.261416	0.0238333	0.0851865	0.237893	0.205882	0.0356119	0.109637	0.052521	0.151715	0.46708	0.223751	0.380212	1.61979	1.074384	0.484489	2.06403	0.0936633	0.288359	0.138136	0.000582432	0.00470791	0.0048876	0.00608768	0.00608007	0.00391208
8300	-4013.757	-4059.655	45.89789	1.35453e-06	0.101517	1.4607e-05	1.53476e-06	0.115024	1.65505e-05	0.937622	1.06238	0.09260258	0.939451	1.06445	1.44465e-06	0.108271	1.55787e-05	9.988874e-05	9.98887e-05	9.98887e-05	0.15372	0.238859	0.139263	0.0285518	0.0508997	0.388706	0.0289085	0.142392	0.0548152	0.0554523	0.273136	0.105146	0.685355	1.31465	0.4828728	0.722027	1.38499	0.0421804	0.207764	0.0799807	0.000570373	0.0010045	0.00304744	0.00128646	0.00790554	0.00967301
8400	-4019.09	-4053.886	34.79643	3.63193e-06	0.0672618	8.71964e-05	7.57246e-06	0.140239	0.000181802	0.648305	1.3517	0.5446735	0.692549	1.44394	5.60219e-06	0.10375	0.000134499	0.0008124957	0.000812496	0.000812496	0.147623	0.219356	0.160049	0.271393	0.117123	0.0844563	0.0316915	0.11067	0.0459484	0.086837	0.303243	0.125902	0.534749	1.46525	0.7472199	0.604114	1.65532	0.0592643	0.206956	0.0859251	0.000125808	0.00413978	0.00356492	0.00939629	0.00798228	0.00217989
8500	-4018.376	-4048.387	30.01165	2.05335e-05	0.0676863	0.000232003	3.13402e-05	0.103309	0.000354104	0.791674	1.20833	0.3134533	0.809433	1.23543	2.59368e-05	0.0854977	0.000293054	4.693876e-05	4.69388e-05	4.69388e-05	0.308323	0.13112	0.260454	0.189622	0.097961	0.0125197	0.0301986	0.11269	0.0522803	0.0918963	0.342922	0.159092	0.494674	1.50533	0.824968	0.57325	1.74444	0.0610474	0.227806	0.105686	0.0007211	0.0029721	0.00480457	0.00974492	0.00894413	0.00296195
8600	-4034.198	-4055.248	21.0502	0.00151237	0.0329519	0.00398453	0.00978612	0.213223	0.0257828	0.267712	1.73229	1.384222	0.393119	2.54376	0.00564924	0.123087	0.0148837	0.000936657	0.000936657	0.000936657	0.47628	0.365738	0.0139964	0.0716768	0.0056403	0.0666686	0.0314714	0.0883031	0.051666	0.117732	0.330335	0.193279	0.421859	1.57814	0.9780226	0.517024	1.93415	0.0746019	0.209319	0.122472	0.000100329	0.00170666	0.00736986	0.00924883	0.00656689	0.0019147
8700	-4030.79	-4049.915	19.12529	0.00731865	0.0776899	0.000118419	0.0232487	0.246793	0.000376175	0.478853	1.52115	0.8568146	0.561068	1.78231	0.0152837	0.162242	0.000247297	0.0001029831	0.000102983	0.000102983	0.223008	0.542073	0.0286104	0.146826	0.00284295	0.0566401	0.0252843	0.136384	0.053493	0.0748163	0.403561	0.158286	0.505178	1.49482	0.804201	0.581337	1.72017	0.0500503	0.269973	0.105889	0.000901969	0.000601464	0.00625706	0.00890043	0.0113922	0.0044781
8800	-4022.238	-4045.893	23.65512	0.00543959	0.0620531	1.46016e-06	0.00974784	0.1112	2.61663e-06	0.716328	1.28367	0.4324323	0.747014	1.33866	0.00759372	0.0866267	2.03839e-06	0.0002028888	0.000202889	0.000202889	0.372715	0.229603	0.104055	0.231454	0.0298686	0.0323044	0.0425917	0.106111	0.0537961	0.190565	0.474766	0.240696	0.365348	1.63465	1.110718	0.47276	2.11524	0.116578	0.290439	0.147246	0.000478119	0.00639646	0.00691803	0.00736225	0.00724659	0.00445081
8900	-4027.732	-4049.039	21.30732	0.000275404	0.0150924	0.000364474	0.000850949	0.046633	0.00112616	0.489018	1.51098	0.8362725	0.568896	1.75779	0.000563176	0.0308627	0.000745318	0.0002866358	0.000286636	0.000286636	0.277185	0.180743	0.239133	0.2163	0.0419802	0.0446585	0.0289703	0.0775502	0.054917	0.137488	0.368041	0.260627	0.348078	1.65192	1.154405	0.459032	2.1785	0.0832293	0.222796	0.157772	0.000982753	0.00209623	0.00548226	0.0136596	0.00922152	0.00121158
